age,businesstravel,dailyrate,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,tenurecategory,performancescore,workloadindicator,department_Human Resources,department_Research & Development,department_Sales,jobrole_Healthcare Representative,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,Target
26,0,749,13,3,3,1189,2,0,80,2,1,2,1,7.752971129442736,6204,1,0,16,3,2,0,1,3,2,0.4599929419336335,0.4599929419336335,-4.187136752475271,-0.314528673801184,2,2.8654518144686314,0,0.0,1.0,0.0,0.0,0.0,0.6636295361715779,0.0,0.0,0.0,0.33637046382842206,0.0,0.0,1
30,1,799,5,3,1,1195,3,0,90,2,1,2,2,7.861759109139504,11689,6,0,16,3,3,0,3,3,3,-1.0994401915330936,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,2.670267272471071,0,0.0,0.4774808083654769,0.5225191916345231,0.0,0.0,0.0,0.0,0.0,0.0,0.4774808083654769,0.0,0.5225191916345231,1
27,1,121,6,3,2,876,2,0,68,3,1,2,2,7.823021623401235,25643,0,0,16,3,1,0,3,2,3,0.8044828060182558,-0.10889480719729905,-3.69880167450523,-0.10889480719729905,1,2.680318457844606,0,0.0,0.7322718071846451,0.26772819281535487,0.0,0.0,0.7322718071846451,0.0,0.0,0.0,0.0,0.0,0.26772819281535487,1
22,2,1290,8,1,2,1781,2,0,78,3,1,1,0,7.787200745243582,15998,1,0,16,3,2,0,1,5,3,0.006511719861846742,-2.2883680897762737,-13.764639814998276,-2.291203455175371,1,2.204015634451575,0,0.0,0.9966536379570208,0.003346362042979223,0.0,0.0,0.9966536379570208,0.0,0.0,0.0,0.0,0.003346362042979223,0.0,1
32,1,332,6,3,3,1666,3,1,48,2,1,1,2,8.113313628400554,5161,3,0,13,3,2,0,9,3,1,0.15053948334360667,-0.4908038669022887,-13.815510557964274,0.03167331604197443,0,2.059806770038704,0,0.0,1.0,0.0,0.0,0.0,0.4673107665376526,0.0,0.5326892334623474,0.0,0.0,0.0,0.0,1
29,2,397,25,4,3,667,2,0,75,2,1,2,1,7.869991703637488,18215,3,0,18,3,2,0,4,2,3,0.4872804741270499,-0.19659392177431412,-4.103246375408184,0.0,2,2.715804027036835,0,0.0,1.0,0.0,0.0,0.0,0.2970028764548822,0.0,0.0,0.0,0.7029971235451178,0.0,0.0,1
26,1,369,2,3,1,951,1,1,60,3,1,1,1,7.700357375555971,15285,5,0,13,3,2,0,5,2,2,0.5980302539687985,0.2522407618394902,-2.0333416763174856,0.2522407618394902,1,2.317742542646479,0,0.0,1.0,0.0,0.0,0.0,0.14717817830809865,0.0,0.0,0.0,0.8528218216919013,0.0,0.0,1
33,2,385,1,3,1,1699,1,0,59,3,1,1,0,7.875152650376867,26478,3,1,12,3,3,1,1,2,3,0.19716341756500877,-1.4504589793358256,-9.688570963839998,-1.4504589793358256,2,2.5413360217189096,1,0.0,1.0,0.0,0.0,0.0,0.7155533152342419,0.0,0.0,0.0,0.2844466847657581,0.0,0.0,1
26,1,430,13,1,0,1576,3,0,71,1,1,3,1,7.5886870004315385,11707,3,0,12,3,3,0,1,2,3,0.0,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,2.6876240258703734,0,0.5891085344708948,0.0,0.41089146552910516,0.0,0.5891085344708948,0.0,0.0,0.0,0.0,0.0,0.0,0.41089146552910516,1
35,2,1148,5,2,3,980,4,1,59,3,1,1,1,7.903770658652049,4386,5,1,19,3,3,0,7,2,1,1.0404953139248203,1.0404953139248203,0.9472031219790021,0.9977546261479189,1,2.749539081127096,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28,1,823,1,2,1,842,1,0,36,2,1,1,0,7.759008291074902,6731,1,0,11,3,3,1,1,1,3,0.0,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,1.9358643591769862,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34,1,128,2,3,1,1589,1,0,67,3,1,1,0,7.630592705662689,26634,1,0,12,3,3,1,1,2,2,0.0,-2.3025850929940455,-13.19242167565556,-2.3025850929940455,2,2.1999999999999997,0,0.0,0.9548993227796768,0.04510067722032318,0.0,0.0,0.9548993227796768,0.0,0.0,0.0,0.0,0.0,0.04510067722032318,1
32,1,253,15,3,0,1756,1,0,73,2,2,1,1,8.905544429488723,10052,2,0,19,3,3,0,10,1,2,-1.8987723173354678,-1.974649474722564,-12.303159792657961,-1.974649474722564,1,2.565680559207469,0,0.10946759867911515,0.0,0.8905324013208848,0.0,0.10946759867911515,0.0,0.0,0.0,0.0,0.0,0.8905324013208848,0.0,1
27,1,665,2,1,3,629,2,0,58,2,1,1,1,7.925872825383612,6623,0,0,17,3,3,0,4,1,3,1.090052456479758,-0.05838201793118203,-13.815510557964274,-0.05838201793118203,1,2.2650219156757863,0,0.0,1.0,0.0,0.0,0.0,0.39163014054035605,0.0,0.0,0.0,0.608369859459644,0.0,0.0,1
28,2,1426,12,2,1,1855,4,0,83,3,2,3,1,9.108262934188954,23288,2,0,11,3,3,0,6,0,3,0.8934217030041965,-1.8435499445615464,0.6068936385638627,0.6068936385638627,1,3.0,0,0.0,0.12443755729685635,0.8755624427031437,0.0,0.0,0.12443755729685635,0.0,0.0,0.0,0.0,0.8755624427031437,0.0,1
19,2,515,21,1,2,165,3,1,49,2,1,3,2,7.477279239744972,26826,1,1,18,3,4,0,0,1,2,-2.124135941298234,-2.1418078551991204,-13.815510557964274,-2.15434627765159,1,2.9869247092678277,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043584302440574985,0.956415697559425,1
44,2,699,1,2,1,111,1,1,95,2,2,3,2,8.39646904877338,19387,7,0,13,3,4,0,19,1,2,0.36195454493477097,-1.6974151857364603,-11.024629905214667,-1.512314673876827,1,2.760603203356985,0,0.0,1.0,0.0,0.0,0.0,0.7979893221433834,0.0,0.0,0.0,0.20201067785661664,0.0,0.0,1
21,1,296,9,2,1,1388,1,0,58,2,1,3,1,7.835775539093206,25254,1,0,20,4,2,0,2,2,1,0.7981556093898138,0.6931471805599453,-3.06434347174623,0.6931471805599453,1,3.1812878561212696,0,0.0,0.7410173483981863,0.25898265160181366,0.0,0.0,0.7410173483981863,0.0,0.0,0.0,0.0,0.0,0.25898265160181366,1
26,2,1178,9,2,4,554,4,0,78,3,1,2,2,7.8904902434501265,8685,3,0,14,3,2,0,5,4,2,0.9472414896329615,-0.539434194522209,-13.815510557964274,-0.13147949010277182,1,2.6937349252321052,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
22,2,403,6,1,1,1880,3,1,74,3,1,2,1,7.824460163645626,26092,1,1,22,3,1,0,1,2,3,0.012247553654187948,-2.2496520467623706,-13.559150048845163,-2.2496520467623706,2,2.908834742459959,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
32,2,332,8,4,3,420,2,0,76,1,1,1,1,7.75725388433151,4730,1,1,11,3,3,0,7,3,2,1.906946320224198,1.8811060689586472,-12.055126014088783,1.847792190995484,1,1.715801021868497,1,0.0,1.0,0.0,0.0,0.0,0.8841989781315029,0.0,0.0,0.0,0.11580102186849706,0.0,0.0,1
33,2,358,17,3,3,1123,2,1,56,2,2,2,2,8.404210988523632,9679,2,1,14,3,2,0,10,2,3,1.1754246148393914,-0.6065791920850117,-7.861769547636718,-0.5532732527005653,1,2.699201553557802,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39920155355780196,0.600798446442198,1
28,1,968,1,2,3,1060,1,1,44,1,1,2,0,7.887928966980972,7116,1,0,14,3,1,2,1,2,3,0.1334669214159161,-1.9751313022337553,-12.485408009995307,-1.9751313022337553,1,2.3481380164123644,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23,1,1320,8,1,2,1686,3,0,92,2,1,2,1,8.287708805029434,20574,1,0,11,3,1,0,4,2,3,1.5920316962613261,1.346398797136001,-0.1494159926588754,0.6607480658464278,1,2.6956739639253438,0,0.010815090186641063,0.9891849098133589,0.0,0.0,0.010815090186641063,0.9891849098133589,0.0,0.0,0.0,0.0,0.0,0.0,1
36,2,915,6,3,3,809,3,1,71,2,1,1,1,7.752503055774982,4420,5,1,18,3,4,0,7,2,1,1.014665260007685,1.014665260007685,-3.0304588716348704,1.014665260007685,1,2.2690175406042616,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36,1,776,7,4,0,143,3,0,62,2,1,1,0,7.712949554853684,23603,4,0,21,3,3,0,7,3,2,1.143657435175892,0.7194969021064883,-13.815510557964274,0.6481020340521632,1,2.4610081543102638,0,0.935013590517106,0.0,0.06498640948289403,0.0,0.935013590517106,0.0,0.0,0.0,0.0,0.0,0.06498640948289403,0.0,1
36,1,724,3,2,1,93,2,0,85,2,2,3,2,8.345971598360208,19490,5,1,15,3,3,0,14,3,3,0.0,-2.3025850929940455,-8.267474561758164,-2.3025850929940455,2,2.860632094570195,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46,2,382,12,3,2,1553,1,1,49,2,3,3,0,9.231635088479813,16083,4,0,11,3,1,1,26,1,3,1.8085002415509392,1.742744235775198,1.27388372677209,0.5470256041404986,1,3.156738602924868,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
27,2,472,17,1,2,353,4,1,50,3,1,3,2,7.513961273159405,26683,1,0,20,3,3,0,1,2,2,-1.7716798998297834,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,3.069170758741506,0,0.0,0.230569195805019,0.769430804194981,0.0,0.0,0.0,0.0,0.0,0.0,0.230569195805019,0.0,0.769430804194981,1
38,1,650,7,3,1,1522,3,1,87,3,1,1,1,7.713535101119688,21703,3,0,13,3,2,0,13,2,1,1.4542572210754559,1.268904699792005,0.11738966132788553,-1.7952354176517442,1,2.40322897869925,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30,1,707,21,2,4,1911,3,1,51,3,1,1,1,7.086778036727314,10696,1,0,16,3,3,0,1,2,2,0.19367776595450784,-1.893289210648152,-12.069556646920805,-1.893289210648152,1,2.5120338762034997,0,0.0,0.12033876203499594,0.8796612379650041,0.0,0.0,0.0,0.0,0.0,0.0,0.12033876203499594,0.0,0.8796612379650041,1
24,2,849,18,2,2,933,2,1,36,2,1,2,1,7.791475543290248,18781,1,0,17,3,3,2,1,2,3,0.0,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,2.33755628571825,0,0.046945357147813005,0.0,0.953054642852187,0.0,0.046945357147813005,0.0,0.0,0.0,0.0,0.0,0.0,0.953054642852187,1
22,2,188,12,3,1,358,2,0,46,3,1,3,1,7.904686790232746,24961,1,0,16,3,3,1,3,2,2,-0.5337824602366077,-0.8857211277459169,-8.509102659691962,-0.5742504451226558,1,3.2688634280438746,0,0.0,0.6159093885087504,0.38409061149124957,0.0,0.0,0.6159093885087504,0.0,0.0,0.0,0.0,0.38409061149124957,0.0,1
31,1,365,17,4,0,1828,3,1,89,3,1,1,1,8.000056207716058,21479,0,0,16,3,3,0,2,3,2,0.025460638863761566,-2.1925460425749734,-13.28257944976865,-2.1925460425749734,2,2.5330587436839522,0,0.9632680625733864,0.036731937426613626,0.0,0.0,0.9632680625733864,0.036731937426613626,0.0,0.0,0.0,0.0,0.0,0.0,1
35,2,520,3,1,1,945,2,1,52,1,2,3,1,9.174655586776863,5485,1,1,11,3,1,0,15,5,2,2.737264964210289,1.9459101490553132,0.4613357415971322,1.9459101490553132,0,3.0359053944749883,1,0.0,0.042729737016674374,0.9572702629833256,0.0,0.0,0.042729737016674374,0.0,0.0,0.0,0.0,0.9572702629833256,0.0,1
36,2,392,2,3,2,1708,3,1,76,2,1,2,2,8.960224604573902,26193,6,0,14,3,2,0,7,3,2,0.5726821486021553,0.17250597449006877,-1.8283748960703647,0.17250597449006877,2,2.473794304206034,0,0.0,0.17379430420603414,0.8262056957939659,0.0,0.0,0.0,0.0,0.0,0.0,0.17379430420603414,0.8262056957939659,0.0,1
29,1,1441,4,4,1,1352,3,0,93,3,2,2,2,8.71281081020736,8918,1,0,12,3,1,0,8,2,2,1.8438403445067564,1.2064090042485378,-1.6423659890998508,1.099481112754582,0,2.9996151564350626,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8007696871298751,0.0,0.19923031287012494,0.0,0.0,1
39,1,447,11,2,1,862,2,0,69,2,2,2,1,8.916818895100263,5559,1,0,12,3,2,1,11,5,3,1.7461151668147274,1.2254912520091898,-4.422925248302658,0.3730234164028383,0,2.766800130696538,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
44,2,1391,1,2,2,1136,1,0,91,1,3,1,1,9.384066686776073,2362,7,0,14,3,3,0,24,1,3,3.0351728062059466,1.902263323231271,0.8609560586260288,1.9228812047628798,0,1.9216324023036553,0,0.7836759769634465,0.0,0.21632402303655351,0.0,0.7836759769634465,0.0,0.21632402303655351,0.0,0.0,0.0,0.0,0.0,1
30,2,1279,9,1,1,1244,3,0,79,3,1,3,1,8.17388708886546,22897,1,0,14,3,2,0,5,3,2,1.1933385945986887,0.7184614239154093,-6.655478990372141,-1.109246498395357,0,3.192695853329443,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34,1,516,14,3,2,440,1,1,63,3,3,3,0,9.206049336692853,22707,4,0,11,3,1,1,14,3,3,0.0,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,3.0,0,0.0,1.0,0.0,0.40272592756965897,0.0,0.0,0.0,0.597274072430341,0.0,0.0,0.0,0.0,1
40,1,676,3,2,3,268,1,1,64,2,1,3,1,7.818425373633263,3628,4,1,18,3,3,0,3,2,3,0.5768060587829519,-0.7297312812344501,-13.815510557964274,-0.7297312812344501,1,3.174968499139732,1,0.0,0.4749684991397318,0.5250315008602682,0.0,0.0,0.0,0.0,0.0,0.0,0.4749684991397318,0.0,0.5250315008602682,1
40,1,367,7,3,1,1351,1,1,53,3,2,3,0,8.803987121509126,15819,4,0,11,3,1,1,22,1,3,1.7254149731886284,1.6198994225188106,1.0255343105534507,0.993096737998292,1,3.087719958458167,0,0.0,0.2602333679515273,0.7397666320484727,0.0,0.0,0.0,0.0,0.0,0.0,0.2602333679515273,0.7397666320484727,0.0,1
39,1,448,4,2,3,812,2,0,48,2,1,3,0,8.367211529522299,23488,4,1,16,3,2,2,11,3,3,1.238066770426552,0.8896972333333321,-7.118413138339273,0.8896972333333321,1,2.8454256227055823,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4847520756852741,0.5152479243147259,1
31,2,792,4,2,3,422,2,1,64,3,1,1,2,8.185644794480378,16744,3,0,13,3,3,0,6,2,2,1.0458299338172459,0.6931471805599453,0.3404644273026447,0.5589889385639136,1,2.592949072694901,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
24,1,380,9,3,3,1493,1,0,88,3,1,1,2,8.06430674729962,16999,2,0,11,3,2,0,4,2,1,-2.2882505636529045,-2.2901223432620528,-13.815510557964274,-2.3025850929940455,1,2.20146568967731,0,0.0,0.9963357758067243,0.0036642241932757225,0.0,0.0,0.9963357758067243,0.0,0.0,0.0,0.0,0.0036642241932757225,0.0,1
37,2,878,3,3,3,1519,2,1,81,3,2,2,0,8.487319784943878,7674,4,0,11,3,1,1,7,2,2,1.4443677606543825,0.38589333916194457,-1.4169719795331552,1.0079486749127482,1,2.641025540781518,0,0.0,1.0,0.0,0.0,0.0,0.10256385195379614,0.0,0.8974361480462039,0.0,0.0,0.0,0.0,1
34,1,1176,8,3,5,1616,1,1,66,2,1,3,1,7.893526987165249,15672,5,0,15,3,4,1,5,3,3,0.5895365043462064,-0.6950174818131832,-6.401841619330281,-0.6950174818131832,1,2.860985775535314,0,0.0,0.4633807482156199,0.5366192517843801,0.0,0.0,0.0,0.0,0.0,0.0,0.4633807482156199,0.0,0.5366192517843801,1
28,1,528,9,2,0,1505,3,0,77,1,1,3,1,7.712261493307712,11770,4,0,12,3,3,0,2,2,3,0.0,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,2.8360561680545833,0,0.3770626170648813,0.0,0.6229373829351187,0.0,0.3770626170648813,0.0,0.0,0.0,0.0,0.0,0.0,0.6229373829351187,1
45,1,996,11,3,1,177,1,0,57,1,2,3,1,9.059395171870495,25058,2,0,13,3,3,0,14,2,3,1.2115322743573171,0.6931471805599453,-10.157465955575287,0.9963830213642271,1,2.6991486416368913,0,0.0,0.7478716040922285,0.2521283959077715,0.0,0.0,0.0,0.0,0.7478716040922285,0.0,0.0,0.2521283959077715,0.0,1
28,2,349,23,3,3,1602,3,1,52,3,1,2,1,7.8109996951895395,7335,1,0,16,3,2,2,1,2,3,0.05611331070340757,0.02416668751584646,-13.33383056864875,-2.1739717197430983,1,2.5999999999999996,0,0.0,1.0,0.0,0.0,0.0,0.9651348397661751,0.0,0.03486516023382491,0.0,0.0,0.0,0.0,1
33,1,780,13,3,3,326,2,1,58,3,1,3,0,7.9470106551745054,22193,5,0,12,3,2,1,8,2,1,1.440320496162251,0.9986722245973652,-13.815510557964274,0.9986722245973652,1,3.357968576491136,0,0.0,1.0,0.0,0.0,0.0,0.8949214412278399,0.0,0.1050785587721601,0.0,0.0,0.0,0.0,1
30,1,548,1,2,1,351,3,0,67,2,1,2,2,8.148654450848586,9512,0,1,13,3,3,0,3,2,1,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,1,2.6440507265671696,1,0.0,0.8601268164179238,0.13987318358207623,0.0,0.0,0.8601268164179238,0.0,0.0,0.0,0.0,0.0,0.13987318358207623,1
45,1,337,11,2,3,1807,3,0,81,3,1,2,0,8.484696377140537,10956,2,0,17,3,3,1,9,2,3,1.928352090166632,1.558328911339221,0.9131395336921491,1.558328911339221,0,2.7627703706678877,0,0.0,1.0,0.0,0.5425679022262927,0.0,0.0,0.0,0.0,0.0,0.4574320977737073,0.0,0.0,1
27,1,219,11,3,4,1489,1,0,65,3,1,1,2,8.42585885284244,17294,3,0,11,3,1,0,5,3,1,0.07917278849970821,-0.23183329550987564,-13.815510557964274,-2.3025850929940455,1,2.443532093567848,0,0.0,0.3911697660803798,0.6088302339196202,0.0,0.0,0.3911697660803798,0.0,0.0,0.0,0.0,0.6088302339196202,0.0,1
20,1,245,8,2,1,1040,1,0,47,2,1,3,2,7.705123377420496,25287,1,0,18,3,3,0,1,2,1,-0.12456602806623907,-0.12456602806623907,-3.2671269657518613,-0.12456602806623907,2,3.0000000000000004,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45,1,1024,1,4,2,1015,2,0,68,1,1,3,0,8.182969454043873,17499,3,1,13,3,3,0,7,2,2,-0.0792490881014356,-0.0792490881014356,-6.5855337545351285,-2.3025850929940455,1,2.8953353656660736,1,0.0,0.5233231716696316,0.4766768283303684,0.0,0.0,0.5233231716696316,0.0,0.0,0.0,0.0,0.4766768283303684,0.0,1
29,1,408,22,1,1,1192,3,0,47,2,2,1,0,8.849880251186805,11158,1,0,12,3,1,1,10,2,1,2.3629061658071815,2.0359156119353785,1.0806190999911263,2.249156796953306,0,1.9310636644732657,0,0.0,0.04437666353323677,0.9556233364667632,0.0,0.0,0.0,0.0,0.0,0.0,0.04437666353323677,0.9556233364667632,0.0,1
20,1,711,9,3,2,1138,3,0,59,3,1,3,2,7.79665686837893,17174,1,1,13,3,2,0,2,2,2,0.250358578167595,0.250358578167595,-13.815510557964274,0.250358578167595,2,3.2226322400164094,1,0.0,0.14780646665299224,0.8521935333470078,0.0,0.0,0.14780646665299224,0.0,0.0,0.0,0.0,0.0,0.8521935333470078,1
24,1,1263,7,3,1,669,1,0,55,3,1,3,1,8.003644780683102,14164,1,0,15,3,4,1,6,3,3,1.809854122670727,1.1286255856389902,-0.48937810487450967,0.7256043684428899,0,3.014168947367418,0,0.0,1.0,0.0,0.03542236841854507,0.0,0.9645776315814549,0.0,0.0,0.0,0.0,0.0,0.0,1
43,1,740,8,3,1,1986,2,1,87,2,1,3,0,8.480148136404997,14418,5,0,15,3,3,1,8,3,2,1.2021785694641682,-0.020556353660252658,-9.269497945584261,-0.7576687687300021,1,3.1316205461479485,0,0.0,0.329051365369871,0.670948634630129,0.0,0.0,0.0,0.0,0.0,0.0,0.329051365369871,0.670948634630129,0.0,1
20,1,483,3,2,3,929,2,0,51,1,1,2,2,7.683433688869391,22035,1,0,13,3,4,0,2,3,2,0.6931471805599453,0.6931471805599453,-12.822965858267185,0.6931471805599453,2,2.624748437150889,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06841051168101009,0.9315894883189899,1
33,2,754,9,1,2,436,1,1,49,1,1,3,0,8.133803180730608,6779,7,0,15,3,1,2,8,2,3,1.4453799497325899,1.0986122886681098,-3.658172367046573,1.0986122886681098,1,2.6411275927140716,0,0.0,0.7352126545234527,0.26478734547654725,0.0,0.0,0.7352126545234527,0.0,0.0,0.0,0.0,0.0,0.26478734547654725,1
46,1,565,8,4,3,1655,3,0,76,2,2,4,1,8.825341591696953,14655,0,0,18,3,2,0,24,3,2,2.5126219400788417,0.7504219918859922,0.0,0.9310188117859421,0,3.184417288173258,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7186090394224732,0.0,0.28139096057752677,0.0,0.0,1
27,2,1286,2,1,2,707,3,1,75,3,1,1,0,8.112239159709793,16353,1,0,12,3,2,0,5,3,2,1.2111713539698783,0.9961718964718297,-10.149911325737545,0.5180241734099331,1,2.4021192751687077,0,0.0,0.2526490939608851,0.7473509060391149,0.0,0.0,0.0,0.0,0.0,0.0,0.2526490939608851,0.0,0.7473509060391149,1
28,1,1491,1,3,4,1485,1,0,91,2,1,3,1,7.971696843923504,15749,2,0,14,3,3,0,4,3,3,1.0930289874112968,0.6779224502883711,-0.07021235631298836,0.6779224502883711,1,2.9969507161091844,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30,2,452,4,3,2,501,3,0,51,3,1,2,1,8.06081282302071,9224,2,0,13,3,2,0,2,2,3,0.21091477999588487,-1.3910265797028436,-13.815510557964274,-1.3910265797028436,2,2.7565714342798,0,0.0,0.30428570715024983,0.6957142928497502,0.0,0.0,0.30428570715024983,0.0,0.0,0.0,0.0,0.0,0.6957142928497502,1
34,2,612,14,3,4,1007,3,1,38,2,1,2,0,8.199933645547038,10067,1,1,23,3,3,0,4,2,1,1.318665956931139,0.5470046305220637,-13.815510557964274,0.5470046305220637,1,2.585364925498048,1,0.0,0.9512164183268269,0.04878358167317309,0.0,0.0,0.9512164183268269,0.0,0.0,0.0,0.0,0.0,0.04878358167317309,1
34,0,814,16,3,2,1584,1,0,81,2,1,1,2,8.33469584743653,6005,3,1,19,3,2,0,7,2,3,0.3239752458781835,0.3239752458781835,-7.034200484101417,-0.9023873757850832,2,2.4130410077603046,1,0.0,0.5326025194007621,0.4673974805992379,0.0,0.0,0.0,0.0,0.0,0.0,0.5326025194007621,0.4673974805992379,0.0,1
21,2,338,7,1,2,1781,2,1,32,3,1,1,2,7.910347441635679,4583,1,0,13,3,2,0,1,3,2,0.0872173812615662,-2.173754445351598,-0.5233042875693954,-2.1366025680235006,1,2.5848487890368195,0,0.0,0.03787802740795021,0.9621219725920498,0.0,0.0,0.0,0.0,0.03787802740795021,0.0,0.0,0.0,0.9621219725920498,1
29,2,922,17,1,3,393,2,0,83,1,1,3,1,7.854485265612419,14897,1,0,13,3,2,0,5,2,1,1.2345382977081787,0.7262870884773603,-13.815510557964274,-0.25206136530843687,1,2.979584253940101,0,0.0,1.0,0.0,0.10946886005445389,0.0,0.0,0.0,0.0,0.0,0.8905311399455461,0.0,0.0,1
25,2,380,6,1,1,1782,4,1,72,3,1,2,2,7.813081199096831,26106,1,0,23,4,1,0,1,2,3,0.0,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,2.942208027612773,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
54,1,269,12,3,1,1375,1,0,84,3,3,3,1,9.509120254576802,9280,6,0,16,3,3,0,23,1,2,2.9311563185020466,1.935230764606196,1.0892469871016826,2.067623846860979,0,3.2982950670290094,0,0.008524664854951847,0.0,0.9914753351450482,0.0,0.008524664854951847,0.0,0.0,0.0,0.0,0.0,0.9914753351450482,0.0,1
44,2,640,14,3,2,1297,1,0,73,3,2,3,1,8.909565797787854,14111,1,0,11,3,3,0,10,2,3,2.228520266399002,1.8688438966508416,-12.965621432461557,1.55307043143863,0,3.326179568512918,0,0.0,1.0,0.0,0.938482973760765,0.0,0.06151702623923505,0.0,0.0,0.0,0.0,0.0,0.0,1
30,2,390,22,1,1,1241,4,0,47,2,2,1,1,8.923519833410287,11124,1,0,14,3,1,1,11,2,1,2.374397992391927,2.0638058527301597,1.0986122886681098,2.260820693103073,0,2.0170937308625385,0,0.0,0.11709373086253871,0.8829062691374613,0.11709373086253871,0.0,0.0,0.0,0.0,0.0,0.0,0.8829062691374613,0.0,1
44,2,772,9,3,2,1313,1,0,80,3,2,2,1,8.395424561210021,14362,2,0,11,3,3,0,10,2,3,1.7199573941653932,1.339671866189072,-7.129895155682646,1.1660256039071237,0,2.81929482453234,0,0.0,1.0,0.0,0.5160790204436166,0.0,0.48392097955638336,0.0,0.0,0.0,0.0,0.0,0.0,1
35,2,725,15,2,3,1613,1,1,62,1,1,3,0,8.570517705469896,22103,5,0,13,3,3,1,6,2,2,0.7788077929902636,0.6931471805599453,-0.6632132672662951,0.7310526054119788,1,2.743908231666748,0,0.0,0.09348628055541996,0.90651371944458,0.0,0.0,0.0,0.0,0.0,0.0,0.09348628055541996,0.90651371944458,0.0,1
38,0,462,17,2,3,929,2,1,78,1,3,1,1,9.10488521610669,21549,6,0,15,3,4,0,14,4,3,1.0859436610090458,0.6931471805599453,0.3960081137920439,0.9902862473278466,1,1.8572086348482553,0,0.0,0.4286810580804259,0.5713189419195741,0.0,0.0,0.0,0.4286810580804259,0.0,0.0,0.0,0.5713189419195741,0.0,1
31,2,855,3,2,1,978,1,0,34,3,1,3,1,8.157645430583564,10126,3,1,16,3,1,1,8,2,4,1.5054202394081626,-0.31907477561010356,-8.91320935864249,1.1164407417977782,0,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6621120101065646,0.0,0.3378879898934354,0.0,0.0,1
26,1,417,15,2,1,1634,2,1,70,2,1,2,1,8.120181883703276,14986,2,0,17,3,1,0,3,2,2,0.5974021906444683,-0.6735690686282902,0.3769188169263632,-0.6735690686282902,1,2.584331638003901,0,0.0,0.45622109200260075,0.5437789079973993,0.0,0.0,0.0,0.0,0.0,0.0,0.45622109200260075,0.0,0.5437789079973993,1
